customer_id,id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
CUS_0x1a3a,0x1cff9,August,Kohk,43,273-60-9876,Accountant,48948.57,3845.0475,5,7,9,6,"Auto Loan, Auto Loan, Student Loan, Payday Loan, Personal Loan, and Student Loan",18,10,14.14,9.0,Standard,2414.79,37.31253710665454,15 Years and 3 Months,Yes,157.78181252314806,135.32198199589644,High_spent_Medium_value_payments,341.4009554809556,Standard
CUS_0x9d78,0x18b5,August,Tim Hepherp,21,423-77-6457,Scientist,69977.6,5978.466666666667,10,7,20,9,"Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan",49,18,6.81,11.0,Bad,3042.36,36.25111094816326,13 Years and 2 Months,NM,485.75043098703753,510.0147631931272,Low_spent_Large_value_payments,59.88619326700882,Standard
CUS_0x4df6,0x18ea1,August,Malonek,42,920-71-9716,,16176.835,1585.0695833333332,8,3,10,3,"Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",15,14,0.56,7.0,Standard,1200.7,39.749727781820326,20 Years and 4 Months,No,21.962186409063587,105.55714004798196,Low_spent_Small_value_payments,320.98763187628776,Standard
CUS_0x9a70,0x8a49,August,Gilbert Kreijgerq,31,#F%$D@*&8,Mechanic,15264.39,1383.0325,1,4,5,0,,14,10,0.9500000000000002,2.0,,104.07,22.61820774575088,21 Years and 2 Months,No,0.0,56.267036255123216,,372.0362137448768,Standard
CUS_0xb681,0x1765,August,Sarahb,38,904-88-7361,Manager,39641.54,3007.461666666666,10,8,25,6,"Auto Loan, Student Loan, Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",61,13,-2.46,8.0,Bad,2258.73,34.84904970443735,9 Years and 3 Months,Yes,172.38252735862687,149.26780615872963,Low_spent_Large_value_payments,249.09583314931015,Poor
CUS_0x242a,0x80d1,August,Abocarm,40,662-87-9463,Entrepreneur,76374.93000000001,5505.266543931415,8,7,12,2,"Home Equity Loan, and Mortgage Loan",26,7,3.8,3.0,Standard,1060.8,39.01144676995917,29 Years and 10 Months,No,834.0313610137433,128.813779989162,High_spent_Large_value_payments,671.7235650656796,Good
CUS_0x107c,0x21121,August,Karenh,15,712-17-7369,Journalist,49718.55,4179.2125,7,10,27,6,"Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Auto Loan, and Auto Loan",27,17,10.5,7.0,Bad,1920.25,30.10963834234661,14 Years and 0 Months,Yes,231.95678064503065,430.8839387305644,Low_spent_Small_value_payments,45.08053062440501,Standard
CUS_0x219a,0x1db75,August,Phil Wahbav,24,034-67-1193,Engineer,17868.11,1510.009166666667,9,6,15,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",28,21,2.06,13.0,,2443.14,27.026853058662304,9 Years and 0 Months,NM,63.86719414706626,54.76696077093864,,282.3667617486618,Standard
CUS_0x65cf,0x7fd5,August,Abhishek Vishnoio,41,099-60-2680,Journalist,72145.32,5822.1100000000015,1,6,10,0,,4,11,3.14,0.0,Good,1285.49,39.85577610592547,27 Years and 5 Months,No,0.0,90.53505154562914,High_spent_Medium_value_payments,741.675948454371,Standard
CUS_0xb653,0x24721,August,Shalal-Esam,42,447-22-1289,Writer,94663.59,8064.6325,5,4,5,1,Student Loan,18,12,14.18,7.0,Standard,296.19,32.090647993811714,22 Years and 4 Months,Yes,48.51645049325589,553.06857972823,High_spent_Small_value_payments,464.8782197785141,Poor
CUS_0x3b4f,0x137e9,August,Aditir,26,090-15-8892,Manager,17965.72,1295.1433333333334,7,8,32,2,"Mortgage Loan, and Auto Loan",47,10,16.91,10.0,Standard,2654.64,26.2014049642382,20 Years and 2 Months,Yes,17.059152446236727,148.85777752770758,Low_spent_Small_value_payments,253.59740335938903,Poor
CUS_0x3c5f,0xdea9,August,Soyoungt,39,002-45-6541,Musician,75839.22,6438.935,7,4,11,2,"Auto Loan, and Credit-Builder Loan",31,9,2.95,3.0,,717.83,33.24764101100169,22 Years and 5 Months,NM,122.17774415540082,210.54517887668663,High_spent_Medium_value_payments,561.1705769679127,Standard
CUS_0xa3ff,0x1de81,August,George Georgiopoulosh,19,403-78-1540,Teacher,16888.405,1564.367083333333,6,6,16,1,Debt Consolidation Loan,29,14,11.17,0.0,Standard,724.57,37.263741867856496,25 Years and 10 Months,No,8.157936038864184,23.56615839294564,High_spent_Medium_value_payments,374.7126139015235,Standard
CUS_0x60c9,0x6f6d,August,Kreijgern,34,975-94-2594,Manager,76443.15,6244.2625,3,7,17,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",8,14,10.32,0.0,,1318.4,38.39069917777184,33 Years and 4 Months,No,116.82154773710371,409.7318227123175,,367.8728795505788,Standard
CUS_0x2375,0x23b09,August,Stempelp,19,027-76-6435,Accountant,20436.315,1785.02625,1,3,7,-100,"Personal Loan, and Not Specified",19,1,4.86,6.0,Good,783.77,27.30041720369295,23 Years and 2 Months,NM,20.366031738448275,23.587315561468863,High_spent_Medium_value_payments,384.5492777000828,Standard
CUS_0x9783,0x2605,August,Luciac,40,360-46-5304,Accountant,60843.33,4902.2775,4,6,14,3,"Student Loan, Auto Loan, and Payday Loan",22,18,14.420000000000002,11.0,,1494.43,29.52679538624316,20 Years and 6 Months,Yes,151.97884953638462,159.64906408514466,High_spent_Medium_value_payments,428.59983637847074,Standard
CUS_0xa088,0x864d,August,Daniel Basesg,27,599-50-4906,Journalist,32012.57,2623.714166666666,4,7,20,1,Personal Loan,28,16,13.81,5.0,,87.33,32.04416690522328,32 Years and 10 Months,Yes,19.87326285917023,10000.0,Low_spent_Small_value_payments,404.9549231971926,Standard
CUS_0x19a5,0xb869,August,Rickp,27,#F%$D@*&8,Doctor,8493710.0,3136.363333333333,4,4,7,1,Credit-Builder Loan,6,16,13.03,0.0,Standard,90.37,34.47893561077973,25 Years and 6 Months,Yes,28.44768635480066,130.30520508644872,Low_spent_Medium_value_payments,434.883441892084,Standard
CUS_0x5f34,0x6d15,August,Chrisc,19,432-94-1541,Writer,125385.88,10720.823333333334,2,5,5,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",15,4,6.359999999999999,5.0,,1268.57,31.93902608124641,25 Years and 2 Months,No,364.3603101561969,422.2093596962079,High_spent_Medium_value_payments,535.5126634809286,Standard
CUS_0x5451,0xdced,August,Chen Aizhuo,32,941-92-4783,Journalist,176044.04,13654.481740693367,3,6,6,1,Auto Loan,12,11,2.63,0.0,Good,712.48,28.34793299847659,24 Years and 8 Months,No,1435.1275740124483,1218.6638931235454,,415.8971255039744,Good
CUS_0xc03f,0x16111,August,Miyoungt,18,190-20-8188,Writer,126578.8,10817.233333333334,3,6,6,4,"Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",7,14,13.57,7.0,Standard,1156.17,38.3487933499397,19 Years and 0 Months,Yes,328.65880256975163,955.0665693101976,Low_spent_Medium_value_payments,77.99796145338429,Standard
CUS_0x9576,0x13fd5,August,S raf,22,333-99-1246,Developer,15692.35,1296.6958333333334,7,3,10,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",26,13,18.2,5.0,Standard,611.5,39.74805984730021,9 Years and 5 Months,Yes,32.9313730208646,55.31447608946182,,331.42373422300693,Good
CUS_0x864e,0xf5dd,August,Kumarh,33,345-95-5018,Media_Manager,28806.44,2361.5366666666664,4,3,6,5,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, and Payday Loan",26,19,12.26,2069.0,Standard,332.57,31.63825559247749,13 Years and 3 Months,Yes,112.63504847496884,61.67655286235665,High_spent_Small_value_payments,321.8420653293412,Standard
CUS_0x804d,0x1a929,August,Johni,23,#F%$D@*&8,Architect,21897.505,1986.792083333333,1,1,1,1,Mortgage Loan,15,7,9.83,1.0,Good,630.68,38.23146849954002,28 Years and 4 Months,No,15.48746379451304,139.89816475038734,Low_spent_Large_value_payments,313.2935797884329,Standard
CUS_0xe21,0x3871,August,Toml,47,925-98-6413,Scientist,86189.58,7127.465,5,3,12,4,"Home Equity Loan, Student Loan, Personal Loan, and Student Loan",28,6,8.15,8.0,Good,1425.02,37.22979920178216,18 Years and 6 Months,NM,154.97353268402364,148.93475246539447,High_spent_Medium_value_payments,658.838214850582,Poor
CUS_0xb250,0x1104d,August,Alan Wheatleyo,22,924-55-4713,Musician,19803.82,1526.3183333333334,7,7,25,5,"Payday Loan, Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, and Auto Loan",32,19,4.0600000000000005,12.0,,1958.78,35.16850461366425,12 Years and 8 Months,Yes,73.58321011344655,125.0395589790574,Low_spent_Small_value_payments,244.0090642408294,Poor
CUS_0xc065,0x1efa9,August,Ermanw,48,#F%$D@*&8,Accountant,35341.99,2935.165833333333,5,7,8,1,Payday Loan,22,16,17.36,5.0,Good,1411.87,40.72235565396792,30 Years and 4 Months,No,18.16049389105292,85.14361302597334,High_spent_Medium_value_payments,440.21247641630697,Good
CUS_0xee1,0x2037d,August,Dawsony,34,376-41-3395,Writer,17116.55,1722.3791666666666,7,8,17,7,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,21,3.9,14.0,Bad,1342.04,36.588457526158784,20 Years and 4 Months,Yes,56.715962053259936,112.27831973598394,Low_spent_Small_value_payments,293.24363487742283,Poor
CUS_0x4ef9,0x1a3ad,August,Valentinaz,49,925-98-4955,Teacher,17039.415,1616.95125,2,5,4,0,,8,4,0.0699999999999998,5.0,Good,1373.74,38.30201545684741,16 Years and 5 Months,No,0.0,59.69462930320032,Low_spent_Medium_value_payments,382.0004956967997,Standard
CUS_0x41f0,0x8869,August,Katen,18,803-57-7987,Teacher,18507.0,1561.25,6,3,14,4,"Debt Consolidation Loan, Payday Loan, Not Specified, and Personal Loan",26,13,7.07,5.0,,1814.83,36.49618462023833,10 Years and 3 Months,Yes,34.039146316581714,71.64193474708483,Low_spent_Medium_value_payments,330.4439189363335,Standard
CUS_0x14b9,0x13609,August,Silvia Aloisit,30,035-83-1012,Architect,30383.36,2821.9466666666667,3,7,14,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",26,20,13.29,6.0,Standard,527.91,38.58860966867048,32 Years and 7 Months,Yes,60.817247431359455,339.4201152271679,Low_spent_Small_value_payments,171.95730400813935,Standard
CUS_0x5280,0x18a2d,August,Deepa Seetharamanc,53,863-50-5431,Architect,24755.99,2327.999166666667,6,5,7,0,,16,8,3.95,1.0,Standard,651.99,25.98337593830016,24 Years and 10 Months,No,0.0,294.8834063897944,Low_spent_Small_value_payments,227.9165102768724,Good
CUS_0x5aa9,0x1ae39,August,Paramadithas,24,322-16-2958,Journalist,64269.24,5112.77,6,7,6,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Not Specified",25,16,19.51,8.0,Standard,187.22,30.52374091541343,14 Years and 4 Months,Yes,268.31399622952654,455.44625259873743,,77.51675117173602,Standard
CUS_0x5313,0x84d9,August,Gavin Jonesq,21,378-22-0903,Entrepreneur,9584.875,643.7395833333334,5,1181,12,6,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",12,20,12.65,6.0,Standard,1414.03,34.05378564065493,14 Years and 8 Months,Yes,24.708538812370893,32.054459116310056,Low_spent_Small_value_payments,297.6109604046524,Standard
CUS_0x1de3,0x1fd7d,August,Leskep,2318,541-79-1548,Lawyer,16234.66,1084.888333333333,10,5,21,7,"Personal Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",22,18,3.0600000000000005,15.0,Bad,2466.78,27.985255618056016,9 Years and 8 Months,Yes,77.07021574812622,108.8496996163028,Low_spent_Small_value_payments,212.56891796890432,Poor
CUS_0x4f0d,0x21865,August,Christiew,31,462-09-7916,Manager,30616.07,2813.339166666666,1,2,3,0,,4,2,9.61,3.0,Good,1244.22,39.15785429306187,29 Years and 2 Months,No,0.0,115.96200459380474,Low_spent_Medium_value_payments,445.37191207286185,Good
CUS_0xc6c7,0x11f65,August,Marshz,53,367-39-2487,Manager,85498.65,7313.8875,3,3,14,3,"Not Specified, Mortgage Loan, and Credit-Builder Loan",9,17,5.38,6.0,,397.93,36.92549285765287,17 Years and 2 Months,Yes,151.79527713902138,244.52954841142147,High_spent_Medium_value_payments,585.0639244495571,Standard
CUS_0xb565,0x110b9,August,Tom Bergine,37,987-88-0910,,33905.67,2541.4725,8,6,16,4,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",6,10,15.03,7.0,Standard,1425.2,36.03967105775283,17 Years and 3 Months,Yes,67.14186026737242,45.84393689818859,,381.161452834439,Standard
CUS_0x1feb,0x9571,August,Gregu,47,098-21-5869,Engineer,31254.23,2665.5191666666665,0,6,4,4,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,9.94,6.0,Good,783.52,36.80974643979841,30 Years and 2 Months,No,74.50361697815286,340.98734154264736,Low_spent_Small_value_payments,141.06095814586644,Standard
CUS_0x86a8,0x14e75,August,Freiliche,27,938-92-1711,Mechanic,35938.45,2830.870833333333,3,5,15,4,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",19,11,7.84,3.0,Standard,1438.83,32.95877717507284,20 Years and 9 Months,No,96.96085525690076,194.13484332728743,,261.9913847491451,Standard
CUS_0x9aa1,0xa885,August,Poornimak,40,375-38-2010,Architect,16517.795,1467.4829166666666,5,6,11,0,,25,13,4.67,7.0,Standard,87.91,27.69237140575211,23 Years and 10 Months,Yes,0.0,122.18853040234195,Low_spent_Medium_value_payments,304.55976126432466,Standard
CUS_0x4d98,0x15d69,August,Slatern,28,969-41-1662,Entrepreneur,87416.52,7037.71,2,7,6,3,"Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",4,2,6.67,3.0,Good,814.52,36.387928270004615,18 Years and 2 Months,No,151.85679759335918,316.3343750892003,Low_spent_Large_value_payments,505.5798273174406,Standard
CUS_0x79b,0x24a9,August,Chuckl,27,773-62-4134,Lawyer,55000.62,4526.385,3,6,12,0,,17,14,2.88,0.0,Standard,815.35,28.35034422783059,16 Years and 6 Months,No,0.0,71.22215469647278,High_spent_Medium_value_payments,631.4163453035272,Standard
CUS_0x8c8d,0x5bd5,August,Rodrigo Camposr,34,#F%$D@*&8,Teacher,18827.29,1484.940833333333,9,6,32,3,"Personal Loan, Personal Loan, and Personal Loan",26,24,12.54,10.0,,1370.06,31.35288867490248,19 Years and 8 Months,Yes,43.98119070866579,37.58746745709233,High_spent_Large_value_payments,306.9254251675752,Poor
CUS_0xa212,0x21415,August,Bakerw,30,068-21-0328,Manager,20760.75,1430.0625,5,4,17,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",30,15,7.91,5.0,Standard,738.06,31.321841549559515,7 Years and 2 Months,NM,115.10747435525516,166.47999734547614,Low_spent_Small_value_payments,151.4187782992687,Standard
CUS_0x1fbe,0xf4c9,August,Barrg,29,325-49-4807,Writer,29482.06,2395.8383333333336,8,3,9,2,"Payday Loan, and Home Equity Loan",9,22,14.09,10.0,Standard,668.5,30.411584084143254,22 Years and 6 Months,Yes,28.819894041562254,41.47686282633559,High_spent_Medium_value_payments,419.28707646543546,Standard
CUS_0x11a4,0x14d79,August,Caroline Humerc,44,000-40-3312,Manager,44295.54,3677.295,8,6,30,2,"Credit-Builder Loan, and Student Loan",38,21,8.96,8.0,Standard,1280.42,37.28447193197264,12 Years and 9 Months,Yes,65.57597408241918,74.61308704536044,High_spent_Medium_value_payments,477.5404388722204,Poor
CUS_0x2cf4,0x16c81,August,Roumeliotisb,28,633-12-4460,Entrepreneur,14817.665,1351.8054166666668,6,5,7,2,"Credit-Builder Loan, and Not Specified",23,8,1.29,2.0,Good,1150.18,31.33554121314956,24 Years and 9 Months,No,13.269100478525358,80.82678191699962,Low_spent_Medium_value_payments,321.08465927114173,Standard
CUS_0x46bf,0x94f9,August,Denisk,40,155-04-1050,Scientist,18344.75,1818.729166666667,6,6,31,6,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Mortgage Loan",57,17,12.39,10.0,Bad,2042.28,34.722388054000966,16 Years and 0 Months,Yes,76.55205262665751,26.35766845305559,High_spent_Medium_value_payments,328.96319558695365,Standard
CUS_0x6f0,0x183cd,August,Henryl,26,614-75-6938,Doctor,19192.14,1655.345,9,51,21,6,"Personal Loan, Student Loan, Student Loan, Student Loan, Student Loan, and Not Specified",45,17,23.69,11.0,Bad,4207.77,41.29084312928125,12 Years and 4 Months,Yes,65.33850635339675,36.94589130008436,High_spent_Large_value_payments,303.25010234651893,Standard
CUS_0x5208,0x23911,August,Ann Saphira,22,583-83-1753,Lawyer,53808.81,4490.0675,9,6,19,3,"Auto Loan, Payday Loan, and Debt Consolidation Loan",51,18,5.9,15.0,Bad,1570.43,28.614908547514915,19 Years and 0 Months,Yes,119.08415978517412,62.82038246687649,High_spent_Large_value_payments,507.10220774794936,Poor
CUS_0xadad,0x236dd,August,Masond,27,027-11-6852,Doctor,92186.19,7487.1825,1,2,12,4,"Personal Loan, Auto Loan, Not Specified, and Personal Loan",1,0,9.74,4.0,Good,809.01,39.54313064710278,20 Years and 9 Months,No,185.7976538199101,115.52003931707225,High_spent_Medium_value_payments,697.4005568630175,Good
CUS_0x9428,0x1f6d5,August,Stevej,30,637-66-0198,Engineer,49099.68,4075.967589202193,8,8,25,9,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Not Specified",50,23,7.98,14.0,Bad,2172.68,36.327145365202334,16 Years and 6 Months,Yes,239.3981027407639,47.31188721262722,High_spent_Large_value_payments,293.42642084441536,Poor
CUS_0xa5e0,0xcbc5,August,Leer,22,590-80-7797,Teacher,25312.34,1857.361666666667,4,7,5,2,"Mortgage Loan, and Mortgage Loan",11,19,10.54,2.0,,893.13,27.40506513977432,20 Years and 9 Months,Yes,37.091824463334405,210.12892791693463,Low_spent_Small_value_payments,228.51541428639763,Standard
CUS_0x943c,0x42e5,August,Martinne Gellerp,25,448-44-0110,Writer,23613.43,2202.785833333333,6,7,6,3,"Auto Loan, Debt Consolidation Loan, and Student Loan",12,11,9.35,4.0,Standard,428.67,37.68791119320296,27 Years and 8 Months,NM,46.7383065427455,184.55434927809392,Low_spent_Large_value_payments,258.985927512494,Standard
CUS_0x6596,0x714d,August,Brettx,27,#F%$D@*&8,Scientist,124885.11000000002,10127.0925,3,6,1,1,Not Specified,11,15,10.41,0.0,Good,935.74,33.1690901696542,30 Years and 10 Months,No,73.82316214852673,859.8597671798299,Low_spent_Medium_value_payments,359.02632067164353,Standard
CUS_0xb913,0x22639,August,McCrankg,17,967-01-9201,Media_Manager,69803.6,5801.966666666667,8,5,23,6,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",16,13,9.8,12.0,Standard,2693.61,33.256779052136785,16 Years and 10 Months,Yes,223.561269451943,103.8766916349037,High_spent_Large_value_payments,492.7587055798201,Poor
CUS_0x6b7c,0x1602d,August,Katharina Bartt,22,011-38-4224,Entrepreneur,81334.68,6766.889999999999,9,411,32,2,"Auto Loan, and Not Specified",37,24,13.62,11.0,Bad,1731.47,27.4209530915764,13 Years and 9 Months,Yes,99.27963920315702,133.47735038488807,High_spent_Small_value_payments,703.9320104119548,Poor
CUS_0x1931,0x15b95,August,Jonathan Stempelt,18,954-05-2870,Lawyer,20590.48,1704.8733333333332,6,6,32,9,"Not Specified, Auto Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Payday Loan",62,19,7.85,10.0,Bad,2097.73,34.70242124628172,9 Years and 0 Months,Yes,129.6836618145737,106.99469973630102,High_spent_Small_value_payments,193.8089717824586,Poor
CUS_0x5131,0x1a7b5,August,Emily Flitterp,34,455-55-9517,Entrepreneur,127253.4,10686.45,1,5,7,1,Mortgage Loan,2,0,11.4,7.0,Good,1181.44,36.10297309120965,29 Years and 4 Months,No,78.54689323006002,409.1716118824138,High_spent_Medium_value_payments,830.9264948875264,Standard
CUS_0x86b8,0x20911,August,Alwynh,30,035-49-7581,Media_Manager,28274.17,2087.1808333333333,0,7,1,1,Credit-Builder Loan,27,9,5.77,7.0,Good,1486.2,25.640307414958485,30 Years and 5 Months,No,12.211342826598983,154.23643600989826,High_spent_Medium_value_payments,393.8004341085604,Standard
CUS_0x417b,0x19231,August,Kirstin Ridleym,38,771-62-0762,Developer,29777.3,2530.4416666666666,10,10,31,5,"Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",18,16,2.77,16.0,Bad,1874.2,34.36824399626628,6 Years and 10 Months,NM,13088.0,30.08294474939739,High_spent_Large_value_payments,357.1370895222434,Poor
CUS_0x8ac0,0x7111,August,Rachellee,20,385-33-2227,,71608.12,6029.343333333332,2,3,10,4,"Auto Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",2,1,3.61,5.0,Good,643.24,39.97822848325844,18 Years and 10 Months,No,122.47845360083832,359.09691142855445,Low_spent_Medium_value_payments,401.3589683039407,Standard
